domain,product_title,canonical_url,public_product_id,public_variant_id,public_offer_id,public_sku_id,category,strength_size_options,current_price,compare_at_list_price,currency,stock_status,backorder,min_purchase,max_purchase,exact_public_quantity,is_retatrutide,source_url,extraction_method,captured_at,confidence,caveat
pacificresearchpeptides.com,Semaglutide,https://pacificresearchpeptides.com/product/wholesale-semaglutide/?attribute_vial-size=30+mg,8138,8143,,WS-SEMAGLUTIDE-30-MG,Wholesale Special Order,Vial Size: 30 mg,1490,1490,USD,out_of_stock,no,1,,,false,https://pacificresearchpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Category inherited from the public parent product record. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted."
pacificresearchpeptides.com,Semaglutide,https://pacificresearchpeptides.com/product/wholesale-semaglutide/?attribute_vial-size=5+mg,8138,8139,,WS-SEMAGLUTIDE-5-MG,Wholesale Special Order,Vial Size: 5 mg,490,490,USD,out_of_stock,no,1,,,false,https://pacificresearchpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Category inherited from the public parent product record. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted."
pacificresearchpeptides.com,Semax,https://pacificresearchpeptides.com/product/semax/?attribute_dosage=10mg,7087,7233,,XA11,Cognitive & Nootropic | Single Vials,Dosage: 10mg,59,59,USD,in_stock,no,1,10,10,false,https://pacificresearchpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=2&type=variation,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,Category inherited from the public parent product record. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted.
pacificresearchpeptides.com,Semax,https://pacificresearchpeptides.com/product/wholesale-semax/?attribute_vial-size=10+mg,8144,8146,,WS-SEMAX-10-MG,Wholesale Special Order,Vial Size: 10 mg,690,690,USD,out_of_stock,no,1,,,false,https://pacificresearchpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Category inherited from the public parent product record. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted."
pacificresearchpeptides.com,Semax,https://pacificresearchpeptides.com/product/wholesale-semax/?attribute_vial-size=5+mg,8144,8145,,WS-SEMAX-5-MG,Wholesale Special Order,Vial Size: 5 mg,490,490,USD,out_of_stock,no,1,,,false,https://pacificresearchpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Category inherited from the public parent product record. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted."
pacificresearchpeptides.com,Sermorelin,https://pacificresearchpeptides.com/product/wholesale-sermorelin/?attribute_vial-size=10+mg,8147,8149,,WS-SERMORELIN-10-MG,Wholesale Special Order,Vial Size: 10 mg,990,990,USD,out_of_stock,no,1,,,false,https://pacificresearchpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Category inherited from the public parent product record. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted."
pacificresearchpeptides.com,Sermorelin,https://pacificresearchpeptides.com/product/wholesale-sermorelin/?attribute_vial-size=5+mg,8147,8148,,WS-SERMORELIN-5-MG,Wholesale Special Order,Vial Size: 5 mg,590,590,USD,out_of_stock,no,1,,,false,https://pacificresearchpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Category inherited from the public parent product record. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted."
pacificresearchpeptides.com,Sermorelin Acetate,https://pacificresearchpeptides.com/product/sermorelin-acetate/?attribute_dosage=10mg,7111,7253,,SMO10,Growth Hormone Axis | Hormone / Growth | Single Vials,Dosage: 10mg,99,99,USD,out_of_stock,no,1,,,false,https://pacificresearchpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=2&type=variation,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Category inherited from the public parent product record. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted."
pacificresearchpeptides.com,SLU-PP-322 5mg,https://pacificresearchpeptides.com/product/slu-pp-322-5mg/,7168,7168,,322,Longevity / Metabolic,,99,99,USD,out_of_stock,no,1,,,false,https://pacificresearchpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted."
pacificresearchpeptides.com,SLU-PP-332,https://pacificresearchpeptides.com/product/wholesale-slu-pp-332/?attribute_vial-size=5+mg,8150,8151,,WS-SLU-PP-332-5-MG,Wholesale Special Order,Vial Size: 5 mg,790,790,USD,out_of_stock,no,1,,,false,https://pacificresearchpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Category inherited from the public parent product record. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted."
pacificresearchpeptides.com,SNAP-8,https://pacificresearchpeptides.com/product/wholesale-snap-8/?attribute_vial-size=10+mg,8152,8153,,WS-SNAP-8-10-MG,Wholesale Special Order,Vial Size: 10 mg,490,490,USD,out_of_stock,no,1,,,false,https://pacificresearchpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Category inherited from the public parent product record. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted."
pacificresearchpeptides.com,SNAP-8 10mg,https://pacificresearchpeptides.com/product/snap-8-10mg/,7152,7152,,NP810,Cognitive & Nootropic,,59,59,USD,out_of_stock,no,1,,,false,https://pacificresearchpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=2,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted."
pacificresearchpeptides.com,SS-31,https://pacificresearchpeptides.com/product/ss-31/?attribute_dosage=10mg,7094,7239,,2S10,Longevity / Metabolic | Longevity & Cellular Health,Dosage: 10mg,79,79,USD,in_stock,no,1,10,10,false,https://pacificresearchpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=2&type=variation,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,Category inherited from the public parent product record. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted.
pacificresearchpeptides.com,SS-31,https://pacificresearchpeptides.com/product/wholesale-ss-31/?attribute_vial-size=10+mg,8154,8155,,WS-SS-31-10-MG,Wholesale Special Order,Vial Size: 10 mg,890,890,USD,out_of_stock,no,1,,,false,https://pacificresearchpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Category inherited from the public parent product record. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted."
pacificresearchpeptides.com,SS-31,https://pacificresearchpeptides.com/product/wholesale-ss-31/?attribute_vial-size=50+mg,8154,8156,,WS-SS-31-50-MG,Wholesale Special Order,Vial Size: 50 mg,1490,1490,USD,out_of_stock,no,1,,,false,https://pacificresearchpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Category inherited from the public parent product record. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted."
pacificresearchpeptides.com,Sterile water(phosphate buffered saline),https://pacificresearchpeptides.com/product/wholesale-sterile-water-phosphate-buffered-saline/?attribute_vial-size=10+ml,8157,8159,,WS-STERILE-WATER-PHOSPHATE-BUFFERED-SALINE-10-ML,Wholesale Special Order,Vial Size: 10 ml,190,190,USD,out_of_stock,no,1,,,false,https://pacificresearchpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Category inherited from the public parent product record. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted."
pacificresearchpeptides.com,Sterile water(phosphate buffered saline),https://pacificresearchpeptides.com/product/wholesale-sterile-water-phosphate-buffered-saline/?attribute_vial-size=3+ml,8157,8158,,WS-STERILE-WATER-PHOSPHATE-BUFFERED-SALINE-3-ML,Wholesale Special Order,Vial Size: 3 ml,100,100,USD,out_of_stock,no,1,,,false,https://pacificresearchpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Category inherited from the public parent product record. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted."
pacificresearchpeptides.com,SUPER Human Blend (L-Arginine 110mg; L-Ornithin 110mg; L-Citruline 120mg; L-Lysine 70mg; L-Glutamine 40mg; L-Prolin 60mg; L-Taurine 60mg; L-Carnitine 220mg; NAC 75mg),https://pacificresearchpeptides.com/product/wholesale-super-human-blend-l-arginine-110mg-l-ornithin-110mg-l-citruline-120mg-l-lysine-70mg-l-glutamine-40mg-l-prolin-60mg-l-taurine-60mg-l-carnitine-220mg-nac-75mg/?attribute_vial-size=10+ml,8160,8161,,WS-SUPER-HUMAN-BLEND-L-ARGININE-110MG-L-ORNITHIN-110MG-L-CITRULI-10-ML,Wholesale Special Order,Vial Size: 10 ml,690,690,USD,out_of_stock,no,1,,,false,https://pacificresearchpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Category inherited from the public parent product record. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted."
pacificresearchpeptides.com,Super Human Blend 10mg,https://pacificresearchpeptides.com/product/super-human-blend-10mg/,7096,7096,,SHB,Blend,,99,99,USD,out_of_stock,no,1,,,false,https://pacificresearchpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=2,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted."
pacificresearchpeptides.com,Survodutide,https://pacificresearchpeptides.com/product/wholesale-survodutide/?attribute_vial-size=10+mg,8162,8163,,WS-SURVODUTIDE-10-MG,Wholesale Special Order,Vial Size: 10 mg,1390,1390,USD,out_of_stock,no,1,,,false,https://pacificresearchpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Category inherited from the public parent product record. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted."
pacificresearchpeptides.com,Survodutide 10mg,https://pacificresearchpeptides.com/product/survodutide-10mg/,7167,7167,,SUR10,GLP-1 & Metabolic | Single Vials,,139,139,USD,out_of_stock,no,1,,,false,https://pacificresearchpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=2,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted."
pacificresearchpeptides.com,TB-500 (Thymosin Beta-4 Acetate),https://pacificresearchpeptides.com/product/tb-500-thymosin-beta-4-acetate/?attribute_dosage=10mg,7160,7290,,TB10,Best Sellers | Healing & Recovery | Single Vials,Dosage: 10mg,79,79,USD,in_stock,no,1,10,10,false,https://pacificresearchpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=2&type=variation,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,Category inherited from the public parent product record. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted.
pacificresearchpeptides.com,TB-500 (Thymosin Beta-4),https://pacificresearchpeptides.com/product/wholesale-tb-500-thymosin-beta-4/?attribute_vial-size=10+mg,8164,8167,,WS-TB-500-THYMOSIN-BETA-4-10-MG,Wholesale Special Order,Vial Size: 10 mg,890,890,USD,out_of_stock,no,1,,,false,https://pacificresearchpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Category inherited from the public parent product record. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted."
pacificresearchpeptides.com,TB-500 (Thymosin Beta-4),https://pacificresearchpeptides.com/product/wholesale-tb-500-thymosin-beta-4/?attribute_vial-size=2+mg,8164,8165,,WS-TB-500-THYMOSIN-BETA-4-2-MG,Wholesale Special Order,Vial Size: 2 mg,390,390,USD,out_of_stock,no,1,,,false,https://pacificresearchpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Category inherited from the public parent product record. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted."
pacificresearchpeptides.com,TB-500 (Thymosin Beta-4),https://pacificresearchpeptides.com/product/wholesale-tb-500-thymosin-beta-4/?attribute_vial-size=5+mg,8164,8166,,WS-TB-500-THYMOSIN-BETA-4-5-MG,Wholesale Special Order,Vial Size: 5 mg,490,490,USD,out_of_stock,no,1,,,false,https://pacificresearchpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Category inherited from the public parent product record. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted."
pacificresearchpeptides.com,Tesamorelin,https://pacificresearchpeptides.com/product/tesamorelin/?attribute_dosage=10mg,7117,7257,,TSM10,Best Sellers | Growth Hormone Axis | Hormone / Growth | Single Vials,Dosage: 10mg,99,99,USD,in_stock,no,1,39,39,false,https://pacificresearchpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=2&type=variation,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,Category inherited from the public parent product record. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted.
pacificresearchpeptides.com,Tesamorelin,https://pacificresearchpeptides.com/product/wholesale-tesamorelin/?attribute_vial-size=10+mg,8168,8171,,WS-TESAMORELIN-10-MG,Wholesale Special Order,Vial Size: 10 mg,1090,1090,USD,out_of_stock,no,1,,,false,https://pacificresearchpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Category inherited from the public parent product record. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted."
pacificresearchpeptides.com,Tesamorelin,https://pacificresearchpeptides.com/product/wholesale-tesamorelin/?attribute_vial-size=15+mg,8168,8172,,WS-TESAMORELIN-15-MG,Wholesale Special Order,Vial Size: 15 mg,1490,1490,USD,out_of_stock,no,1,,,false,https://pacificresearchpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Category inherited from the public parent product record. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted."
pacificresearchpeptides.com,Tesamorelin,https://pacificresearchpeptides.com/product/wholesale-tesamorelin/?attribute_vial-size=2+mg,8168,8169,,WS-TESAMORELIN-2-MG,Wholesale Special Order,Vial Size: 2 mg,390,390,USD,out_of_stock,no,1,,,false,https://pacificresearchpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Category inherited from the public parent product record. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted."
pacificresearchpeptides.com,Tesamorelin,https://pacificresearchpeptides.com/product/wholesale-tesamorelin/?attribute_vial-size=5+mg,8168,8170,,WS-TESAMORELIN-5-MG,Wholesale Special Order,Vial Size: 5 mg,590,590,USD,out_of_stock,no,1,,,false,https://pacificresearchpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Category inherited from the public parent product record. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted."
pacificresearchpeptides.com,Thymalin,https://pacificresearchpeptides.com/product/wholesale-thymalin/?attribute_vial-size=10+mg,8173,8174,,WS-THYMALIN-10-MG,Wholesale Special Order,Vial Size: 10 mg,590,590,USD,out_of_stock,no,1,,,false,https://pacificresearchpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Category inherited from the public parent product record. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted."
pacificresearchpeptides.com,Thymalin 10mg,https://pacificresearchpeptides.com/product/thymalin-10mg/,7180,7180,,TY10,Longevity / Metabolic | Longevity & Cellular Health | Single Vials,,59,59,USD,out_of_stock,no,1,,,false,https://pacificresearchpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted."
pacificresearchpeptides.com,Thymosin Alpha-1,https://pacificresearchpeptides.com/product/thymosin-alpha-1/?attribute_dosage=10mg,7183,7307,,TA10,Hormone / Growth | Longevity & Cellular Health | Single Vials,Dosage: 10mg,109,109,USD,out_of_stock,no,1,,,false,https://pacificresearchpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=2&type=variation,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Category inherited from the public parent product record. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted."
pacificresearchpeptides.com,Thymosin Alpha-1,https://pacificresearchpeptides.com/product/wholesale-thymosin-alpha-1/?attribute_vial-size=10+mg,8175,8177,,WS-THYMOSIN-ALPHA-1-10-MG,Wholesale Special Order,Vial Size: 10 mg,1090,1090,USD,out_of_stock,no,1,,,false,https://pacificresearchpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Category inherited from the public parent product record. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted."
pacificresearchpeptides.com,Thymosin Alpha-1,https://pacificresearchpeptides.com/product/wholesale-thymosin-alpha-1/?attribute_vial-size=5+mg,8175,8176,,WS-THYMOSIN-ALPHA-1-5-MG,Wholesale Special Order,Vial Size: 5 mg,590,590,USD,out_of_stock,no,1,,,false,https://pacificresearchpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Category inherited from the public parent product record. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted."
pacificresearchpeptides.com,Tirzepatide,https://pacificresearchpeptides.com/product/tirzepatide/?attribute_dosage=20mg,7098,7244,,TR20,Best Sellers | GLP-1 & Metabolic | Single Vials,Dosage: 20mg,119,119,USD,in_stock,no,1,50,50,false,https://pacificresearchpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=2&type=variation,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,Category inherited from the public parent product record. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted.
pacificresearchpeptides.com,Tirzepatide,https://pacificresearchpeptides.com/product/wholesale-tirzepatide/?attribute_vial-size=10+mg,8178,8180,,WS-TIRZEPATIDE-10-MG,Wholesale Special Order,Vial Size: 10 mg,690,690,USD,out_of_stock,no,1,,,false,https://pacificresearchpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Category inherited from the public parent product record. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted."
pacificresearchpeptides.com,Tirzepatide,https://pacificresearchpeptides.com/product/wholesale-tirzepatide/?attribute_vial-size=100+mg,8178,8191,,WS-TIRZEPATIDE-100-MG,Wholesale Special Order,Vial Size: 100 mg,3290,3290,USD,out_of_stock,no,1,,,false,https://pacificresearchpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Category inherited from the public parent product record. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted."
pacificresearchpeptides.com,Tirzepatide,https://pacificresearchpeptides.com/product/wholesale-tirzepatide/?attribute_vial-size=120+mg,8178,8192,,WS-TIRZEPATIDE-120-MG,Wholesale Special Order,Vial Size: 120 mg,3290,3290,USD,out_of_stock,no,1,,,false,https://pacificresearchpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Category inherited from the public parent product record. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted."
pacificresearchpeptides.com,Tirzepatide,https://pacificresearchpeptides.com/product/wholesale-tirzepatide/?attribute_vial-size=15+mg,8178,8181,,WS-TIRZEPATIDE-15-MG,Wholesale Special Order,Vial Size: 15 mg,990,990,USD,out_of_stock,no,1,,,false,https://pacificresearchpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Category inherited from the public parent product record. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted."
pacificresearchpeptides.com,Tirzepatide,https://pacificresearchpeptides.com/product/wholesale-tirzepatide/?attribute_vial-size=20+mg,8178,8182,,WS-TIRZEPATIDE-20-MG,Wholesale Special Order,Vial Size: 20 mg,990,990,USD,out_of_stock,no,1,,,false,https://pacificresearchpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Category inherited from the public parent product record. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted."
pacificresearchpeptides.com,Tirzepatide,https://pacificresearchpeptides.com/product/wholesale-tirzepatide/?attribute_vial-size=30+mg,8178,8183,,WS-TIRZEPATIDE-30-MG,Wholesale Special Order,Vial Size: 30 mg,1190,1190,USD,out_of_stock,no,1,,,false,https://pacificresearchpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Category inherited from the public parent product record. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted."
pacificresearchpeptides.com,Tirzepatide,https://pacificresearchpeptides.com/product/wholesale-tirzepatide/?attribute_vial-size=40+mg,8178,8184,,WS-TIRZEPATIDE-40-MG,Wholesale Special Order,Vial Size: 40 mg,1390,1390,USD,out_of_stock,no,1,,,false,https://pacificresearchpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Category inherited from the public parent product record. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted."
pacificresearchpeptides.com,Tirzepatide,https://pacificresearchpeptides.com/product/wholesale-tirzepatide/?attribute_vial-size=45+mg,8178,8185,,WS-TIRZEPATIDE-45-MG,Wholesale Special Order,Vial Size: 45 mg,1490,1490,USD,out_of_stock,no,1,,,false,https://pacificresearchpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:24.110Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Category inherited from the public parent product record. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted."
